timestamp,event_id,last_price,best_bid,best_ask,bid_size,ask_size,volume,is_settled
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-23T22:06:19Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-19T21:00:52Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0105,,,,,,0
2026-02-19T21:10:29Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.011,,,,,,0
2026-02-19T21:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0055,,,,,,0
2026-02-19T21:30:29Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0055,,,,,,0
2026-02-19T21:40:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0055,,,,,,0
2026-02-19T21:50:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0055,,,,,,0
2026-02-19T22:00:31Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.006,,,,,,0
2026-02-19T22:10:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.006,,,,,,0
2026-02-19T22:20:29Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.006,,,,,,0
2026-02-19T22:30:36Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-19T22:40:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-19T22:50:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-19T23:00:30Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-19T23:10:53Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-19T23:20:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0045,,,,,,0
2026-02-19T23:30:29Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0045,,,,,,0
2026-02-19T23:40:54Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0045,,,,,,0
2026-02-19T23:50:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0045,,,,,,0
2026-02-20T00:00:54Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0045,,,,,,0
2026-02-20T00:10:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0045,,,,,,0
2026-02-20T00:20:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0045,,,,,,0
2026-02-20T00:30:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T00:40:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T00:50:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T01:00:37Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T01:10:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T01:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T01:30:26Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T01:40:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T01:50:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.005,,,,,,0
2026-02-20T02:00:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.007,,,,,,0
2026-02-20T02:10:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T02:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T02:30:26Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T02:40:39Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T02:50:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T03:00:52Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T03:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T03:20:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T03:30:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T03:40:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T03:50:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T04:00:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T04:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T04:20:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T04:30:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T04:40:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T04:50:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T05:00:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T05:10:29Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T05:20:20Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T05:30:26Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T05:40:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T05:50:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T06:00:43Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T06:10:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T06:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T06:30:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T06:40:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T06:50:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T07:00:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T07:10:20Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T07:20:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T07:30:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T07:40:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T07:50:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T08:00:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T08:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T08:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T08:30:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T08:40:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T08:50:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T09:00:37Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T09:10:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T09:20:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T09:30:27Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T09:40:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T09:50:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T10:00:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T10:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T10:20:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T10:30:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T10:40:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T10:50:20Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T11:00:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T11:10:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T11:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T11:30:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T11:40:27Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T11:50:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T12:00:33Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T12:10:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T12:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T12:30:52Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T12:40:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T12:50:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T13:00:52Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T13:10:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T13:20:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T13:30:30Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T13:40:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.008,,,,,,0
2026-02-20T13:50:27Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T14:00:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T14:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T14:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T14:30:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T14:40:28Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T14:50:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T15:00:31Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T15:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T15:20:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T15:30:39Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T15:40:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T15:50:21Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T16:00:57Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T16:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T16:20:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T16:30:31Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T16:40:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T16:50:55Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T17:00:49Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T17:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T17:20:35Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T17:30:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T17:40:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T17:50:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T18:00:31Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T18:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T18:20:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T18:30:26Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T18:40:53Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T18:50:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T19:00:31Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T19:10:30Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T19:20:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T19:30:26Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T19:40:24Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T19:50:30Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T20:00:27Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T20:10:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T20:20:29Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T20:30:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T20:40:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T20:50:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T21:00:32Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T21:10:29Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T21:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T21:30:25Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T21:40:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0085,,,,,,0
2026-02-20T21:50:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T22:00:26Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T22:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T22:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T22:30:31Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T22:40:29Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T22:50:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T23:00:26Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T23:10:23Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T23:20:22Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T23:30:35Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
2026-02-20T23:40:51Z,67028631656597977031363620447645908995417871899828777750494099295092202422178,0.0075,,,,,,0
