date,returns
2020-05-19,-0.0008253754393299229
2020-05-20,0.0019418958121961705
2020-05-21,-0.0013439112375308593
2020-05-22,0.00028425639540685665
2020-05-26,-0.0011812166625767562
2020-05-27,0.0002807752710185518
2020-05-28,-0.00017782552184453237
2020-05-29,0.00084129182321524
2020-06-01,0.00027268728619822546
2020-06-02,0.0011667195732525393
2020-06-03,0.00042783777631494324
2020-06-04,-0.001493251820084085
2020-06-05,0.003138303445128665
2020-06-08,0.0007843761415786688
2020-06-09,0.0019462087831534358
2020-06-10,0.0043821294374799535
2020-06-11,-0.006986983890339804
2020-06-12,0.0010440002583391728
2020-06-15,0.001070305615766376
2020-06-16,0.0032759867428011624
2020-06-17,0.000256548062202544
2020-06-18,0.0009948564964530338
2020-06-19,-0.0007898129697095913
2020-06-22,0.0036423527014233237
2020-06-23,0.0015403643958475932
2020-06-24,-0.0026733154244779067
2020-06-25,0.001742612898393281
2020-06-26,-0.0032121563341087622
2020-06-29,0.001964610472423578
2020-06-30,0.0027365857978942643
2020-07-01,0.0004742431303068617
2020-07-02,0.000728861704071937
2020-07-06,0.0032297636405660413
2020-07-07,-0.0012775394437060106
2020-07-08,0.0031630495782679624
2020-07-09,0.0008859402129912652
2020-07-10,-0.00022258448343537296
2020-07-13,-0.003272844548730114
2020-07-14,0.0013448310033323807
2020-07-15,0.00017165558867615616
2020-07-16,-0.0024848765184450894
2020-07-17,-0.0005773382705757113
2020-07-20,0.005030998991279789
2020-07-21,-0.0019638052461389277
2020-07-22,0.0015240571783150525
2020-07-23,-0.006368157922449824
2020-07-24,-0.0006887913016124791
2020-07-27,0.0022367418952620177
2020-07-28,-0.0015931654210342705
2020-07-29,0.001803224353429611
2020-07-30,0.00047118348140773314
2020-07-31,0.0052946092390093735
2020-08-03,0.0066113021845677356
2020-08-04,-0.0011564911779723408
2020-08-05,2.5143073000499783e-05
2020-08-06,0.0033751574667253426
2020-08-07,-0.002990498961145449
2020-08-10,-0.0011914938336667902
2020-08-11,-0.0038258459275343215
2020-08-12,0.004409599575891265
2020-08-13,0.0007144647741250676
2020-08-14,4.406475673723875e-05
2020-08-17,0.000495293073444314
2020-08-18,0.0010061589876391164
2020-08-19,-0.0005226511141024348
2020-08-20,0.003458556394282386
2020-08-21,0.0021337351074619537
2020-08-24,0.001002061605883231
2020-08-25,0.0007936230691210078
2020-08-26,0.0029360334621111317
2020-08-27,0.0017786721633992197
2020-08-28,0.000968954299919389
2020-08-31,0.00042084326241975667
2020-09-01,0.0031734051560610155
2020-09-02,0.0007053920362753985
2020-09-03,-0.0113655672254519
2020-09-04,-0.0013625978082578705
2020-09-08,-0.009131148368946684
2020-09-09,0.006125472687682265
2020-09-10,-0.004524707617374335
2020-09-11,-0.001322228996390673
2020-09-14,0.0022242912129670778
2020-09-15,0.001644038486401156
2020-09-16,-0.000751706695619303
2020-09-17,-0.0011328326361749186
2020-09-18,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-12,0.0
2020-10-13,-0.0018975585817025964
2020-10-14,-0.0008849638625672007
2020-10-15,-0.000783463903302084
2020-10-16,-0.0007981290360067339
2020-10-19,-0.003965652942397591
2020-10-20,0.0009267345161527718
2020-10-21,-0.00023349954948159724
2020-10-22,-0.0004891388305942046
2020-10-23,0.0002884066200705693
2020-10-26,-0.0028640359524035874
2020-10-27,0.002220206783909884
2020-10-28,-0.007496714858261755
2020-10-29,0.00292956964626101
2020-10-30,-0.004135170189378479
2020-11-02,0.0009766736392364805
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,7.05597418360071e-05
2020-11-16,0.0003386713366126948
2020-11-17,-0.0013791371849982692
2020-11-18,-0.0019836134727680976
2020-11-19,0.0009270428503034278
2020-11-20,-0.0015835697067074772
2020-11-23,-0.001810744331538272
2020-11-24,0.0003893142895627921
2020-11-25,-0.0001736703486967528
2020-11-27,0.0009144984963094238
2020-11-30,0.0006342883031382751
2020-12-01,0.002777885363166366
2020-12-02,-0.00022392358943035262
2020-12-03,-0.0006006900364118328
2020-12-04,-0.00027444445115187843
2020-12-07,0.000687005635566118
2020-12-08,0.0011145474532325839
2020-12-09,-0.0032319876897082267
2020-12-10,9.616027077252731e-05
2020-12-11,0.0008976220107892452
2020-12-14,0.0001418101148815687
2020-12-15,0.0028963520241147567
2020-12-16,0.00025870840772079795
2020-12-17,0.00042606355862040424
2020-12-18,-0.0009761781542890757
2020-12-21,0.003128366720114739
2020-12-22,0.0023774009439003763
2020-12-23,-0.0018074764256971187
2020-12-24,0.0012946748455184842
2020-12-28,0.003286436774975643
2020-12-29,-0.0012433866097829593
2020-12-30,-0.0017034363571681865
2020-12-31,-0.00014365852203135354
2021-01-04,-0.0037816822160343655
2021-01-05,0.0008641842232031127
2021-01-06,-0.0047655964972697085
2021-01-07,0.004929571016525136
2021-01-08,0.0011655447429033128
2021-01-11,-0.0024659862399970534
2021-01-12,-0.0012918644534937185
2021-01-13,0.0016662322079616931
2021-01-14,-0.002510112684721011
2021-01-15,-0.0006127110109171996
2021-01-19,0.0003310569580607936
2021-01-20,0.0020144077691994777
2021-01-21,0.002316735846813023
2021-01-22,0.0010506249970518855
2021-01-25,0.0020291752474188574
2021-01-26,0.0014265023989425973
2021-01-27,-0.0002562083496975287
2021-01-28,0.00045925490228770904
2021-01-29,-0.0056995295296674575
2021-02-01,0.00466082540014412
2021-02-02,0.00033887757606132496
2021-02-03,0.0011346870147153076
2021-02-04,0.0011760999195025157
2021-02-05,-0.00011321886632065237
2021-02-08,0.00019744430894497178
2021-02-09,0.00017955211771236712
2021-02-10,-0.0007382519844340019
2021-02-11,0.0006568635806978307
2021-02-12,0.0003475751424211193
2021-02-16,-0.001637835482690475
2021-02-17,-0.000621270855449052
2021-02-18,-0.0007303135521811166
2021-02-19,-0.0012474024924288285
2021-02-22,-0.004882108686534603
2021-02-23,-0.0016594203104882688
2021-02-24,0.000605508043286962
2021-02-25,-0.002628595446160009
2021-02-26,0.001606913624767392
2021-03-01,0.00215805872691055
2021-03-02,-0.001449775532129216
2021-03-03,-0.0029841610195906476
2021-03-04,-0.00038894442158809994
2021-03-05,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,-0.0007971953043499624
2021-03-31,0.0005033884211653739
2021-04-01,0.0018416933765881272
2021-04-05,0.0031838931633150214
2021-04-06,-0.0005714613635989796
2021-04-07,0.0009639789647493124
2021-04-08,0.002257248092043751
2021-04-09,0.002486950363446594
2021-04-12,-0.0008112286687337322
2021-04-13,0.0027359058408578107
2021-04-14,-0.0025024500026571417
2021-04-15,0.0030169808261515385
2021-04-16,0.00041947120706198326
2021-04-19,-0.0006136954102743397
2021-04-20,-0.0010482669570514025
2021-04-21,0.0012745916797112233
2021-04-22,-0.0023405060334206196
2021-04-23,0.003004822303187993
2021-04-26,0.00037755287578677965
2021-04-27,3.984223014596999e-05
2021-04-28,-0.0038544463118627137
2021-04-29,-0.0010112757462815702
2021-04-30,-0.001119970516051727
2021-05-03,0.0003656576395865141
2021-05-04,-0.004157915796502376
2021-05-05,-0.000504120647119799
2021-05-06,0.002329647380769906
2021-05-07,0.001619583196821539
2021-05-10,-0.004097708712063053
2021-05-11,-0.0016965490948191997
2021-05-12,-0.0012095298993057835
2021-05-13,0.0
2021-05-14,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,0.0
2021-06-07,0.0
2021-06-08,-0.0012318280158418737
2021-06-09,0.0004857089041931939
2021-06-10,0.0017372748341850652
2021-06-11,0.0003088402388402578
2021-06-14,0.0009499726709460976
2021-06-15,-0.0007260551860314157
2021-06-16,-0.0005713551106126813
2021-06-17,0.002463073751722167
2021-06-18,-0.001336274158788675
2021-06-21,0.0024047152706860864
2021-06-22,0.002170571081686834
2021-06-23,-0.0002476057305855761
2021-06-24,0.000532064678145705
2021-06-25,-0.0009325682413441339
2021-06-28,0.00255018712104893
2021-06-29,0.002005257143289807
2021-06-30,6.545898885756962e-05
2021-07-01,0.00047737809858583446
2021-07-02,0.004129268100887762
2021-07-06,0.0009835740465033993
2021-07-07,0.00227288558598171
2021-07-08,-0.0018019461264926484
2021-07-09,0.001130547105408164
2021-07-12,-0.0005788007508086279
2021-07-13,0.0022516976228277308
2021-07-14,0.002374463638544322
2021-07-15,-0.0010049747166441803
2021-07-16,-0.0011180057718170877
2021-07-19,-0.003607919734223475
2021-07-20,0.002837771495345587
2021-07-21,0.0006156453310202092
2021-07-22,0.002873197385892645
2021-07-23,0.002472018741504378
2021-07-26,-8.528334318480546e-05
2021-07-27,-0.002209363374306106
2021-07-28,-0.0009931981385226107
2021-07-29,0.00044198578654786047
2021-07-30,-0.0006359102634972968
2021-08-02,-0.00020247121862548845
2021-08-03,0.001940122192570115
2021-08-04,-0.0004768288017876765
2021-08-05,0.0014514472788493826
2021-08-06,-0.0003580820586795985
2021-08-09,-0.0005483868303459705
2021-08-10,-0.0011096066814253458
2021-08-11,0.0003601335574650033
2021-08-12,0.0027616556218252875
2021-08-13,0.0015087822793524719
2021-08-16,0.0017607300175304097
2021-08-17,-0.0011394120526567741
2021-08-18,-0.0026307157744868137
2021-08-19,0.002968249524347266
2021-08-20,0.004218456351136712
2021-08-23,0.000845276590526467
2021-08-24,-0.0009782625513197196
2021-08-25,-0.0008714351066616555
2021-08-26,-0.001733349983747412
2021-08-27,0.0007890811784945218
2021-08-30,0.003909435624301905
2021-08-31,-0.001390319815544161
2021-09-01,0.00029498647077197404
2021-09-02,0.0002195424458835138
2021-09-03,0.00029928114667043815
2021-09-07,0.0006745697364316516
2021-09-08,-0.0007241521000463935
2021-09-09,-0.001850575689210987
2021-09-10,-0.0030995105159008496
2021-09-13,0.0008654606732569903
2021-09-14,0.000624855248146039
2021-09-15,0.0027535205989164258
2021-09-16,7.222749268120943e-05
2021-09-17,-0.003744638835839753
2021-09-20,-0.004043615429511704
2021-09-21,0.00046336140842884177
2021-09-22,0.002237049273935865
2021-09-23,0.0004543164462174065
2021-09-24,-9.730302517896305e-05
2021-09-27,-0.0024006977587028855
2021-09-28,-0.002030148872895765
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-18,0.0
2021-10-19,-5.5859797378321474e-05
2021-10-20,-0.0003817580012435151
2021-10-21,0.001560137405370421
2021-10-22,-0.00121546722403576
2021-10-25,-0.0005031476222280284
2021-10-26,0.0012434260562090849
2021-10-27,0.005854040814700978
2021-10-28,0.0022903877797979533
2021-10-29,0.002058627485949316
2021-11-01,-0.0014283971088500103
2021-11-02,0.002229712142880258
2021-11-03,0.0010861453271424626
2021-11-04,0.0008745356634956014
2021-11-05,7.727928637701886e-05
2021-11-08,3.5404513928583015e-05
2021-11-09,-0.00030506136660490846
2021-11-10,-0.0037135235468654937
2021-11-11,0.0007280774436249082
2021-11-12,0.0029682094513019397
2021-11-15,-0.0002938746455773966
2021-11-16,0.0020471919861098087
2021-11-17,0.0012650884289322484
2021-11-18,0.0030232852939142685
2021-11-19,0.0020841927518762127
2021-11-22,-0.001279701676645817
2021-11-23,-0.0008019978396286431
2021-11-24,0.00035095053443479074
2021-11-26,-0.006140831203313768
2021-11-29,0.004797088585015485
2021-11-30,-0.0004171614257203471
2021-12-01,-0.00047970307611289176
2021-12-02,-0.0007395485688058701
2021-12-03,-0.0038644612070232176
2021-12-06,0.0030881508808082714
2021-12-07,0.006733304468496959
2021-12-08,0.0019801261424732264
2021-12-09,-0.00023984034627599904
2021-12-10,0.0022559234997032718
2021-12-13,-0.00170769681492966
2021-12-14,-0.000650128464061539
2021-12-15,0.002293070859639812
2021-12-16,-0.0032407069682850453
2021-12-17,-0.0005172270483130292
2021-12-20,-0.000642251695295526
2021-12-21,0.0014980315196542193
2021-12-22,0.0012234099682431054
2021-12-23,0.0002951141091367404
2021-12-27,0.001866920831589125
2021-12-28,-0.00047853633669825424
2021-12-29,4.146075145938788e-05
2021-12-30,-0.0005431736198396875
2021-12-31,-0.0002901626799712842
2022-01-03,0.0017727764938537671
2022-01-04,-0.003666524540521632
2022-01-05,-0.007957540223917259
2022-01-06,-0.0025061441489178105
2022-01-07,0.00015296032926492842
2022-01-10,0.00011511358819027429
2022-01-11,0.000938226879737103
2022-01-12,0.00020964382523813718
2022-01-13,-0.0015557078916030864
2022-01-14,0.0004105270741305844
2022-01-18,-0.001524843558922906
2022-01-19,9.340144982505905e-05
2022-01-20,0.0
2022-01-21,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,-0.0009445124220875956
2022-02-11,-0.00162871598588743
2022-02-14,0.00011251075050133785
2022-02-15,0.0018327385493119852
2022-02-16,-0.00011228500434379285
2022-02-17,-0.0017172935854756766
2022-02-18,-0.0007405996725227126
2022-02-22,-0.001397855551574012
2022-02-23,-0.0019963761173140693
2022-02-24,0.0012567062553829889
2022-02-25,0.0005170997055035098
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,-0.0007190406835431151
2022-03-28,0.003258852298946069
2022-03-29,0.0032432860020283893
2022-03-30,-0.0012708018580942504
2022-03-31,-0.004041095335359901
2022-04-01,0.00037382502182747857
2022-04-04,0.004511289666950802
2022-04-05,-0.0034668816832883476
2022-04-06,-0.006784081909790518
2022-04-07,0.00101812613670349
2022-04-08,-0.0030161138682819333
2022-04-11,-0.0075234289912169405
2022-04-12,-0.0005956190291855901
2022-04-13,0.003925414547544026
2022-04-14,-0.006082265565527489
2022-04-18,0.00022052060609167867
2022-04-19,0.0005756368810350132
2022-04-20,-8.120954688062287e-05
2022-04-21,-0.00038693908572517977
2022-04-22,1.9134181594049338e-05
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,-0.0006147854438559586
2022-06-09,-0.0026594822346133196
2022-06-10,-0.005598712166236308
2022-06-13,-0.005119692379845775
2022-06-14,0.0007673307897273496
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0013753825366162875
2022-07-11,-0.0018949711855577034
2022-07-12,-0.004717187776389853
2022-07-13,-0.0006380401796816093
2022-07-14,0.002109324875635865
2022-07-15,0.0020975041825290752
2022-07-18,-0.0026916115246958805
2022-07-19,0.004455713699824004
2022-07-20,0.0023022674971369117
2022-07-21,0.0023463120005140503
2022-07-22,-0.002745073987047042
2022-07-25,-0.0012835406188979048
2022-07-26,-0.003973055612951026
2022-07-27,0.010622158119698355
2022-07-28,0.003918760056717208
2022-07-29,0.004526614805425044
2022-08-01,-0.0017653706845836004
2022-08-02,-0.0022250051031309503
2022-08-03,0.00655694658407846
2022-08-04,0.0004028907988187225
2022-08-05,-0.0004577126923477337
2022-08-08,-0.001447727308467317
2022-08-09,0.0009569836741909477
2022-08-10,0.005291067936272764
2022-08-11,-0.0013582027417519127
2022-08-12,0.00400901813151
2022-08-15,0.0012445987237927891
2022-08-16,-0.00043017443294790514
2022-08-17,0.0003587835392502292
2022-08-18,-0.0007268473191315294
2022-08-19,-0.0031252884619057397
2022-08-22,-0.005817497864999077
2022-08-23,-0.0007807661993739501
2022-08-24,-0.00016379423785162217
2022-08-25,0.0026406686175801664
2022-08-26,-0.00812636106709963
2022-08-29,-0.0024353232293228277
2022-08-30,-0.0022662494320944138
2022-08-31,-0.001532005239888945
2022-09-01,-0.0008854195329714987
2022-09-02,0.0008662568847936924
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-31,-0.0006923643498375487
2022-11-01,-0.003196426858177226
2022-11-02,-0.002108761258700742
2022-11-03,-0.0029915783558808196
2022-11-04,-0.000131946885019385
2022-11-07,0.00026394374983973456
2022-11-08,0.00028339648250796934
2022-11-09,-0.002261758243215395
2022-11-10,0.00587531859685142
2022-11-11,0.0013774879676831109
2022-11-14,-0.0003548420357211146
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,-0.0011024363593451492
2022-11-21,-0.0006465911764393928
2022-11-22,0.002494127179660577
2022-11-23,0.001659162056443897
2022-11-25,-0.001479087003976809
2022-11-28,-0.004645758148096091
2022-11-29,-0.0021796186424064556
2022-11-30,0.01052757156067119
2022-12-01,-8.010903268163005e-05
2022-12-02,-8.389044565793036e-05
2022-12-05,-0.0028815385672047444
2022-12-06,-0.004248050601697195
2022-12-07,-0.0013226291483691144
2022-12-08,0.002157983818981135
2022-12-09,-0.0009550372255722195
2022-12-12,0.003423050618872603
2022-12-13,0.002121898086610896
2022-12-14,0.00014404848192750563
2022-12-15,-0.003941356291308207
2022-12-16,-0.0020820959096427005
2022-12-19,-0.002047808321154143
2022-12-20,0.0006533509345407751
2022-12-21,0.001271987296319388
2022-12-22,-0.0030141168992369183
2022-12-23,0.0002616083203592634
2022-12-27,-0.000857305065922076
2022-12-28,-3.3952531275693865e-05
2022-12-29,0.0
2022-12-30,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-23,0.0
2023-01-24,0.0010870681361909718
2023-01-25,-0.0003277294716127477
2023-01-26,0.0010275540824826734
2023-01-27,0.0005612310748879246
2023-01-30,-0.004067309565015553
2023-01-31,0.003109488624401191
2023-02-01,0.0029490833064436117
2023-02-02,0.008348050704559684
2023-02-03,-0.0012125984143648294
2023-02-06,-0.0020982871547905457
2023-02-07,0.0065990463563705415
2023-02-08,-0.0017117275934378506
2023-02-09,-0.001993474002400908
2023-02-10,-6.973145238908796e-05
2023-02-13,0.005313032702025433
2023-02-14,9.16970491431357e-05
2023-02-15,-9.921559944836567e-06
2023-02-16,-0.004204933100866559
2023-02-17,-0.00252293680073834
2023-02-21,-0.004566198087032292
2023-02-22,-0.0003507121798483892
2023-02-23,0.0018140952399285926
2023-02-24,-0.003985991469233063
2023-02-27,0.0010464006999826303
2023-02-28,-0.000606891695937195
2023-03-01,-0.0025503659777910137
2023-03-02,0.002642509939899673
2023-03-03,0.0030231519138572693
2023-03-06,0.001363323920273718
2023-03-07,-6.320588549935113e-05
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0017943383352623243
2023-03-17,-0.0004125960399044004
2023-03-20,-0.001120450557516195
2023-03-21,0.001660713749069176
2023-03-22,-0.0014203854818619632
2023-03-23,0.0031211477609049965
2023-03-24,0.002036877314683716
2023-03-27,-0.002960366988204566
2023-03-28,-0.0008582475424706582
2023-03-29,0.004054208523286196
2023-03-30,0.0024645811620609415
2023-03-31,0.003255970383338358
2023-04-03,0.0001007991867389979
2023-04-04,-0.00028337288486801615
2023-04-05,-0.002252146176320413
2023-04-06,0.0039004089969822964
2023-04-10,-0.0023135084702565756
2023-04-11,-0.003719309406867266
2023-04-12,-2.2178058031063763e-05
2023-04-13,0.00567539897809799
2023-04-14,-0.0019286866034526895
2023-04-17,0.0012778222861065114
2023-04-18,0.0003910397313344749
2023-04-19,0.0005952112387037634
2023-04-20,-0.0015835266319358388
2023-04-21,-0.0009504068430008505
2023-04-24,-0.0017536585933703996
2023-04-25,-0.003785653712574222
2023-04-26,0.009562290141839735
2023-04-27,0.00672245328453247
2023-04-28,0.0017512410401774314
2023-05-01,-0.000843490566147076
2023-05-02,-0.0005701825032197183
2023-05-03,-0.0009952297170676694
2023-05-04,-0.0003139727739341902
2023-05-05,0.006182644066327736
2023-05-08,-0.0009719411914530518
2023-05-09,-0.0015954873485133358
2023-05-10,0.0033489442793892543
2023-05-11,-0.0009419639781542699
2023-05-12,-0.0009811247008623125
2023-05-15,-7.1570075910187825e-06
2023-05-16,0.0010714887805003404
2023-05-17,0.001677226846338531
2023-05-18,0.003240538370971935
2023-05-19,-3.2302901050829114e-05
2023-05-22,0.0008764168885380119
2023-05-23,-0.004014262134549362
2023-05-24,-0.0005296183197150972
2023-05-25,0.006216586684015812
2023-05-26,0.004403818409582705
2023-05-30,9.551203818469745e-05
2023-05-31,-0.0013344684839455834
2023-06-01,0.0032835809905038538
2023-06-02,0.0017108053746397456
2023-06-05,-0.0003896941113256114
2023-06-06,-0.0012201168937643336
2023-06-07,-0.00542901348621061
2023-06-08,0.0021704549739545165
2023-06-09,0.0008952230387717641
2023-06-12,0.003680197717880418
2023-06-13,0.0009063521329839563
2023-06-14,0.0017106823043444574
2023-06-15,0.005932619268730122
2023-06-16,-0.003155785026403457
2023-06-20,-0.0019307369035878041
2023-06-21,-0.0025621785887339765
2023-06-22,0.004266145444783431
2023-06-23,-0.002310763553693751
2023-06-26,-0.003623239819549373
2023-06-27,0.004072953828351933
2023-06-28,0.0011453456378438531
2023-06-29,-0.0002109407025427945
2023-06-30,0.004570957815356769
2023-07-03,-0.0018705608009524921
2023-07-05,-0.0004507037563411531
2023-07-06,0.0016592455570083597
2023-07-07,-0.0023851791947270273
2023-07-10,-0.003444908429246163
2023-07-11,4.881909189702327e-05
2023-07-12,0.0029744326847049862
2023-07-13,0.0028745035530148844
2023-07-14,0.001255267142454386
2023-07-17,0.001752267504194549
2023-07-18,0.006185068504900304
2023-07-19,-0.0013793023109484048
2023-07-20,-0.004649872809589284
2023-07-21,-0.00197006409794076
2023-07-24,0.0009900746427702334
2023-07-25,0.003094386263255533
2023-07-26,-0.0056340239816277116
2023-07-27,-0.003834955949855723
2023-07-28,0.004745617382792444
2023-07-31,-0.0008383027623550809
2023-08-01,-0.00019631342579140565
2023-08-02,-0.005470052731775588
2023-08-03,-0.0013509455933884418
2023-08-04,-0.004285583525117653
2023-08-07,-0.0014721757110015554
2023-08-08,0.00044605498043881475
2023-08-09,0.0005021800523574704
2023-08-10,0.0
2023-08-11,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
